	v1	v2	cpg_1	cpg_2	ds_percent	siblings_percent	mothers_percent
110	65	192	cg00394021	cg01204305	0.9310344827586207	0.10344827586206896	0.5172413793103449
111	65	357	cg00394021	cg02506426	0.8620689655172413	0.0	0.5172413793103449
112	65	364	cg00394021	cg02561482	0.8275862068965517	0.0	0.6896551724137931
113	65	417	cg00394021	cg02919794	0.9310344827586207	0.10344827586206896	0.5172413793103449
114	65	594	cg00394021	cg04299389	0.8620689655172413	0.034482758620689655	0.7241379310344828
115	65	695	cg00394021	cg05210412	0.896551724137931	0.034482758620689655	0.6551724137931034
116	65	788	cg00394021	cg05993265	0.8275862068965517	0.0	0.41379310344827586
117	65	854	cg00394021	cg06502755	0.8275862068965517	0.0	0.4482758620689655
118	65	1038	cg00394021	cg07697597	0.8620689655172413	0.034482758620689655	0.6206896551724138
119	65	1091	cg00394021	cg07978472	0.8620689655172413	0.034482758620689655	0.7241379310344828
120	65	1180	cg00394021	cg08734194	0.8275862068965517	0.0	0.4482758620689655
121	65	1181	cg00394021	cg08735550	0.896551724137931	0.06896551724137931	0.6206896551724138
122	65	1223	cg00394021	cg09119349	0.8620689655172413	0.0	0.6551724137931034
123	65	1251	cg00394021	cg09359064	0.8620689655172413	0.034482758620689655	0.5862068965517241
124	65	1283	cg00394021	cg09699056	0.8620689655172413	0.034482758620689655	0.4827586206896552
125	65	1527	cg00394021	cg11625451	0.896551724137931	0.06896551724137931	0.5517241379310345
126	65	1593	cg00394021	cg12223582	0.9310344827586207	0.06896551724137931	0.8275862068965517
127	65	1637	cg00394021	cg12625139	0.8620689655172413	0.034482758620689655	0.7586206896551724
128	65	1644	cg00394021	cg12713583	0.8275862068965517	0.0	0.5172413793103449
129	65	1645	cg00394021	cg12725284	0.8275862068965517	0.0	0.41379310344827586
130	65	1695	cg00394021	cg13151057	0.896551724137931	0.06896551724137931	0.6206896551724138
131	65	1704	cg00394021	cg13207501	0.896551724137931	0.06896551724137931	0.7586206896551724
132	65	1776	cg00394021	cg13708635	0.8620689655172413	0.0	0.5172413793103449
133	65	1784	cg00394021	cg13790727	0.8620689655172413	0.034482758620689655	0.5517241379310345
134	65	1897	cg00394021	cg14597504	0.9310344827586207	0.06896551724137931	0.5517241379310345
135	65	1953	cg00394021	cg15051795	0.896551724137931	0.06896551724137931	0.5862068965517241
136	65	2052	cg00394021	cg15923947	0.8620689655172413	0.034482758620689655	0.6551724137931034
137	65	2060	cg00394021	cg16002818	0.8620689655172413	0.034482758620689655	0.5172413793103449
138	65	2066	cg00394021	cg16043357	0.8275862068965517	0.0	0.7241379310344828
139	65	2089	cg00394021	cg16194588	0.8620689655172413	0.034482758620689655	0.5862068965517241
140	65	2140	cg00394021	cg16643169	0.896551724137931	0.06896551724137931	0.5172413793103449
141	65	2178	cg00394021	cg16976662	0.9310344827586207	0.06896551724137931	0.6896551724137931
142	65	2228	cg00394021	cg17330251	0.8275862068965517	0.0	0.6206896551724138
143	65	2258	cg00394021	cg17563034	0.8275862068965517	0.0	0.3448275862068966
144	65	2337	cg00394021	cg18298706	0.9655172413793104	0.13793103448275862	0.6551724137931034
145	65	2454	cg00394021	cg19477361	0.9655172413793104	0.13793103448275862	0.7241379310344828
146	65	2603	cg00394021	cg20991937	0.9310344827586207	0.10344827586206896	0.7931034482758621
147	65	2672	cg00394021	cg21588305	0.8620689655172413	0.0	0.5862068965517241
148	65	2679	cg00394021	cg21618733	0.8275862068965517	0.0	0.5172413793103449
149	65	2702	cg00394021	cg21931212	0.8275862068965517	0.0	0.4827586206896552
150	65	2783	cg00394021	cg22583967	0.896551724137931	0.034482758620689655	0.6206896551724138
151	65	2878	cg00394021	cg23463608	0.896551724137931	0.06896551724137931	0.6206896551724138
152	65	2883	cg00394021	cg23504474	0.896551724137931	0.034482758620689655	0.7241379310344828
153	65	3086	cg00394021	cg25371634	0.8275862068965517	0.0	0.5172413793103449
154	65	3228	cg00394021	cg26744079	0.8275862068965517	0.0	0.4827586206896552
155	65	3302	cg00394021	cg27355623	0.8620689655172413	0.034482758620689655	0.5517241379310345
156	65	3331	cg00394021	cg27603283	0.8275862068965517	0.0	0.896551724137931
157	65	3336	cg00394021	cg27649089	0.9310344827586207	0.06896551724137931	0.6896551724137931
158	66	192	cg00394040	cg01204305	1.0	0.13793103448275862	0.6206896551724138
159	67	512	cg00401745	cg03636880	0.896551724137931	0.06896551724137931	0.5862068965517241
160	68	2672	cg00410872	cg21588305	0.8620689655172413	0.034482758620689655	0.5517241379310345
161	69	192	cg00411447	cg01204305	0.9655172413793104	0.10344827586206896	0.27586206896551724
162	70	198	cg00418150	cg01269670	0.8275862068965517	0.0	0.5172413793103449
163	70	216	cg00418150	cg01443426	0.9310344827586207	0.06896551724137931	0.27586206896551724
164	70	673	cg00418150	cg04986616	0.8275862068965517	0.0	0.3103448275862069
165	70	774	cg00418150	cg05874561	0.896551724137931	0.06896551724137931	0.5172413793103449
166	70	794	cg00418150	cg06065225	0.8275862068965517	0.0	0.3793103448275862
167	70	1615	cg00418150	cg12464820	0.896551724137931	0.0	0.3793103448275862
168	70	1904	cg00418150	cg14645545	0.9310344827586207	0.10344827586206896	0.27586206896551724
169	70	2097	cg00418150	cg16293069	0.8620689655172413	0.034482758620689655	0.3448275862068966
170	70	2178	cg00418150	cg16976662	0.9310344827586207	0.06896551724137931	0.6206896551724138
171	71	2436	cg00418880	cg19276111	0.9655172413793104	0.13793103448275862	0.5172413793103449
172	72	384	cg00422935	cg02726121	0.8620689655172413	0.0	0.5517241379310345
173	73	222	cg00425918	cg01470323	0.8275862068965517	0.0	0.6896551724137931
174	73	714	cg00425918	cg05346899	0.8620689655172413	0.0	0.4827586206896552
175	73	1389	cg00425918	cg10454568	0.8275862068965517	0.0	0.6551724137931034
176	73	1707	cg00425918	cg13221899	0.8275862068965517	0.0	0.5172413793103449
177	73	1785	cg00425918	cg13803688	0.8275862068965517	0.0	0.6206896551724138
178	73	2258	cg00425918	cg17563034	0.8620689655172413	0.0	0.41379310344827586
179	73	2431	cg00425918	cg19243391	0.8620689655172413	0.034482758620689655	0.4827586206896552
180	73	2967	cg00425918	cg24154246	0.8275862068965517	0.0	0.5517241379310345
181	73	3080	cg00425918	cg25325636	0.8620689655172413	0.034482758620689655	0.6206896551724138
182	73	3083	cg00425918	cg25350122	0.8275862068965517	0.0	0.6551724137931034
183	73	3087	cg00425918	cg25376238	0.8620689655172413	0.0	0.6551724137931034
184	73	3169	cg00425918	cg26238800	0.8620689655172413	0.034482758620689655	0.6206896551724138
185	73	3334	cg00425918	cg27639620	0.8275862068965517	0.0	0.4482758620689655
186	74	222	cg00453111	cg01470323	0.9310344827586207	0.034482758620689655	0.4482758620689655
187	74	314	cg00453111	cg02184281	0.8275862068965517	0.0	0.3793103448275862
188	74	428	cg00453111	cg02964555	0.8620689655172413	0.034482758620689655	0.3103448275862069
189	74	512	cg00453111	cg03636880	0.8620689655172413	0.034482758620689655	0.3103448275862069
190	74	519	cg00453111	cg03682712	0.8275862068965517	0.0	0.3103448275862069
191	74	736	cg00453111	cg05496363	0.896551724137931	0.034482758620689655	0.3448275862068966
192	74	895	cg00453111	cg06745030	0.8275862068965517	0.0	0.3103448275862069
193	74	1120	cg00453111	cg08220120	0.896551724137931	0.034482758620689655	0.3793103448275862
194	74	1192	cg00453111	cg08826281	0.8620689655172413	0.034482758620689655	0.4482758620689655
195	74	1707	cg00453111	cg13221899	0.896551724137931	0.034482758620689655	0.41379310344827586
196	74	1888	cg00453111	cg14563260	0.8620689655172413	0.034482758620689655	0.3793103448275862
197	74	2099	cg00453111	cg16306900	0.9310344827586207	0.10344827586206896	0.3448275862068966
198	74	2127	cg00453111	cg16562724	0.8275862068965517	0.0	0.3793103448275862
199	74	2212	cg00453111	cg17180443	0.8620689655172413	0.0	0.3448275862068966
200	74	2402	cg00453111	cg18895813	0.8620689655172413	0.0	0.2413793103448276
201	74	2747	cg00453111	cg22281195	0.8275862068965517	0.0	0.3448275862068966
202	74	2922	cg00453111	cg23779890	0.8275862068965517	0.0	0.1724137931034483
203	74	3337	cg00453111	cg27649194	0.9655172413793104	0.13793103448275862	0.5172413793103449
204	75	1707	cg00456892	cg13221899	0.9310344827586207	0.0	0.3103448275862069
205	75	2406	cg00456892	cg18941818	0.8620689655172413	0.0	0.3103448275862069
206	75	2473	cg00456892	cg19657174	0.8620689655172413	0.034482758620689655	0.5172413793103449
207	75	3319	cg00456892	cg27508960	0.8275862068965517	0.0	0.3448275862068966
208	76	1598	cg00460268	cg12282552	0.9310344827586207	0.10344827586206896	0.5862068965517241
209	77	1676	cg00468146	cg12989574	0.9310344827586207	0.0	0.41379310344827586
210	77	2155	cg00468146	cg16792800	0.8620689655172413	0.0	0.4482758620689655
211	78	1019	cg00469508	cg07598952	1.0	0.1724137931034483	0.7586206896551724
212	79	1172	cg00471159	cg08647039	0.8275862068965517	0.0	0.2413793103448276
213	79	2307	cg00471159	cg18081258	0.9310344827586207	0.10344827586206896	0.6551724137931034
214	79	2697	cg00471159	cg21867345	0.8275862068965517	0.0	0.5172413793103449
215	79	2787	cg00471159	cg22625347	0.9310344827586207	0.06896551724137931	0.4827586206896552
216	80	192	cg00474734	cg01204305	0.8620689655172413	0.034482758620689655	0.3103448275862069
217	81	3098	cg00480209	cg25511667	0.9310344827586207	0.06896551724137931	0.5517241379310345
218	82	1644	cg00481239	cg12713583	0.8620689655172413	0.034482758620689655	0.4827586206896552
219	83	2258	cg00486564	cg17563034	0.8620689655172413	0.034482758620689655	0.41379310344827586
220	84	936	cg00487737	cg07035333	0.8275862068965517	0.0	0.4827586206896552
221	85	596	cg00491763	cg04314218	0.896551724137931	0.06896551724137931	0.3448275862068966
222	86	794	cg00494337	cg06065225	0.8620689655172413	0.034482758620689655	0.3793103448275862
223	86	2794	cg00494337	cg22718050	0.8620689655172413	0.0	0.4827586206896552
224	87	1386	cg00499700	cg10444281	0.9655172413793104	0.13793103448275862	0.5517241379310345
225	88	1019	cg00501421	cg07598952	1.0	0.1724137931034483	0.6551724137931034
226	89	3162	cg00503587	cg26186239	0.8275862068965517	0.0	0.7586206896551724
227	90	1600	cg00506168	cg12303610	0.9655172413793104	0.06896551724137931	0.3793103448275862
228	90	2688	cg00506168	cg21692194	0.9310344827586207	0.10344827586206896	0.5517241379310345
229	91	1600	cg00557069	cg12303610	1.0	0.1724137931034483	0.4827586206896552
230	92	2635	cg00581482	cg21250296	0.896551724137931	0.06896551724137931	0.5862068965517241
231	93	3151	cg00582820	cg26108594	0.8275862068965517	0.0	0.3103448275862069
232	94	1214	cg00584238	cg09044743	0.9310344827586207	0.10344827586206896	0.7931034482758621
233	95	118	cg00594408	cg00755546	0.8275862068965517	0.0	0.3793103448275862
234	96	118	cg00595237	cg00755546	0.896551724137931	0.06896551724137931	0.7586206896551724
235	96	128	cg00595237	cg00803638	0.8275862068965517	0.0	0.4827586206896552
236	97	2873	cg00600844	cg23417203	0.8275862068965517	0.0	0.41379310344827586
237	98	1589	cg00605982	cg12205435	0.9310344827586207	0.10344827586206896	0.5517241379310345
238	98	1644	cg00605982	cg12713583	0.8275862068965517	0.0	0.4827586206896552
239	98	2592	cg00605982	cg20863339	0.9310344827586207	0.10344827586206896	0.5862068965517241
240	98	3317	cg00605982	cg27503921	0.8275862068965517	0.0	0.4482758620689655
241	99	984	cg00625334	cg07377422	0.8620689655172413	0.034482758620689655	0.5517241379310345
242	100	1676	cg00630958	cg12989574	0.896551724137931	0.034482758620689655	0.4827586206896552
243	101	2121	cg00637477	cg16520815	0.8620689655172413	0.034482758620689655	0.27586206896551724
244	102	2297	cg00644777	cg17932394	0.8620689655172413	0.034482758620689655	0.41379310344827586
245	102	2399	cg00644777	cg18871289	0.9310344827586207	0.10344827586206896	0.5172413793103449
246	103	3203	cg00658405	cg26509715	0.896551724137931	0.034482758620689655	0.6206896551724138
247	104	1785	cg00673365	cg13803688	0.8275862068965517	0.0	0.4482758620689655
248	105	1019	cg00683895	cg07598952	0.896551724137931	0.06896551724137931	0.5517241379310345
249	106	192	cg00692971	cg01204305	0.9310344827586207	0.06896551724137931	0.4827586206896552
250	107	1095	cg00694371	cg08021615	0.8275862068965517	0.0	0.3103448275862069
251	107	2089	cg00694371	cg16194588	0.8620689655172413	0.034482758620689655	0.27586206896551724
252	108	1644	cg00701692	cg12713583	0.8620689655172413	0.034482758620689655	0.5862068965517241
253	108	2873	cg00701692	cg23417203	0.8275862068965517	0.0	0.4827586206896552
254	108	3108	cg00701692	cg25687179	0.8275862068965517	0.0	0.27586206896551724
255	109	486	cg00702008	cg03399199	0.8275862068965517	0.0	0.7241379310344828
256	110	222	cg00705878	cg01470323	0.8275862068965517	0.0	0.6551724137931034
257	111	1280	cg00708060	cg09658066	0.8275862068965517	0.0	0.5172413793103449
258	112	653	cg00711072	cg04771100	0.9655172413793104	0.10344827586206896	0.3103448275862069
259	112	3265	cg00711072	cg27074041	0.896551724137931	0.0	0.06896551724137931
260	113	1095	cg00723840	cg08021615	0.8275862068965517	0.0	0.41379310344827586
261	114	1095	cg00727310	cg08021615	0.896551724137931	0.034482758620689655	0.4482758620689655
262	115	263	cg00732810	cg01775274	0.896551724137931	0.06896551724137931	0.5172413793103449
263	116	315	cg00736299	cg02192117	0.8275862068965517	0.0	0.4827586206896552
264	116	634	cg00736299	cg04611801	0.9310344827586207	0.0	0.3448275862068966
265	116	2737	cg00736299	cg22217449	1.0	0.1724137931034483	0.3448275862068966
266	117	192	cg00747290	cg01204305	0.8620689655172413	0.034482758620689655	0.27586206896551724
267	117	2476	cg00747290	cg19674350	0.8620689655172413	0.034482758620689655	0.41379310344827586
268	118	194	cg00755546	cg01244243	0.8620689655172413	0.0	0.5172413793103449
269	118	198	cg00755546	cg01269670	0.8275862068965517	0.0	0.41379310344827586
270	118	213	cg00755546	cg01412524	0.896551724137931	0.06896551724137931	0.6551724137931034
271	118	292	cg00755546	cg01981762	0.896551724137931	0.034482758620689655	0.5517241379310345
272	118	363	cg00755546	cg02557695	0.896551724137931	0.06896551724137931	0.5862068965517241
273	118	384	cg00755546	cg02726121	0.896551724137931	0.0	0.4827586206896552
274	118	385	cg00755546	cg02735446	0.9310344827586207	0.034482758620689655	0.3793103448275862
275	118	400	cg00755546	cg02822257	0.8620689655172413	0.034482758620689655	0.5172413793103449
276	118	461	cg00755546	cg03157040	0.896551724137931	0.06896551724137931	0.5172413793103449
277	118	531	cg00755546	cg03734437	0.9655172413793104	0.13793103448275862	0.8620689655172413
278	118	584	cg00755546	cg04211745	0.896551724137931	0.034482758620689655	0.5517241379310345
279	118	587	cg00755546	cg04249142	0.896551724137931	0.034482758620689655	0.41379310344827586
280	118	589	cg00755546	cg04253876	0.896551724137931	0.034482758620689655	0.3793103448275862
281	118	601	cg00755546	cg04359129	0.9310344827586207	0.10344827586206896	0.6206896551724138
282	118	605	cg00755546	cg04379348	0.896551724137931	0.06896551724137931	0.3103448275862069
283	118	666	cg00755546	cg04898695	0.8275862068965517	0.0	0.4827586206896552
284	118	790	cg00755546	cg06000963	0.9655172413793104	0.13793103448275862	0.5862068965517241
285	118	794	cg00755546	cg06065225	0.9310344827586207	0.06896551724137931	0.41379310344827586
286	118	809	cg00755546	cg06169648	0.8275862068965517	0.0	0.3793103448275862
287	118	813	cg00755546	cg06180152	0.8620689655172413	0.034482758620689655	0.3793103448275862
288	118	856	cg00755546	cg06511917	0.9310344827586207	0.10344827586206896	0.4827586206896552
289	118	862	cg00755546	cg06545019	0.896551724137931	0.06896551724137931	0.4827586206896552
290	118	924	cg00755546	cg06970461	0.9655172413793104	0.10344827586206896	0.5862068965517241
291	118	940	cg00755546	cg07071978	0.8620689655172413	0.034482758620689655	0.5862068965517241
292	118	954	cg00755546	cg07164581	0.9310344827586207	0.10344827586206896	0.5172413793103449
293	118	984	cg00755546	cg07377422	0.9310344827586207	0.034482758620689655	0.5172413793103449
294	118	1023	cg00755546	cg07631828	1.0	0.10344827586206896	0.4482758620689655
295	118	1041	cg00755546	cg07717763	1.0	0.1724137931034483	0.5862068965517241
296	118	1145	cg00755546	cg08404009	0.9310344827586207	0.034482758620689655	0.5172413793103449
297	118	1149	cg00755546	cg08415838	0.8275862068965517	0.0	0.3793103448275862
298	118	1164	cg00755546	cg08579916	0.8620689655172413	0.034482758620689655	0.4482758620689655
299	118	1165	cg00755546	cg08580836	0.9310344827586207	0.0	0.3793103448275862
300	118	1177	cg00755546	cg08718398	0.8620689655172413	0.034482758620689655	0.6551724137931034
301	118	1211	cg00755546	cg08957484	0.8275862068965517	0.0	0.6206896551724138
302	118	1240	cg00755546	cg09285095	0.8275862068965517	0.0	0.1724137931034483
303	118	1269	cg00755546	cg09550397	0.8620689655172413	0.034482758620689655	0.5517241379310345
304	118	1310	cg00755546	cg09860781	0.8620689655172413	0.034482758620689655	0.1724137931034483
305	118	1354	cg00755546	cg10245879	0.896551724137931	0.06896551724137931	0.5517241379310345
306	118	1500	cg00755546	cg11418559	0.9310344827586207	0.10344827586206896	0.4827586206896552
307	118	1508	cg00755546	cg11464438	0.8275862068965517	0.0	0.13793103448275862
308	118	1553	cg00755546	cg11861709	0.896551724137931	0.034482758620689655	0.3793103448275862
309	118	1593	cg00755546	cg12223582	0.8275862068965517	0.0	0.6896551724137931
310	118	1615	cg00755546	cg12464820	0.9655172413793104	0.034482758620689655	0.41379310344827586
311	118	1619	cg00755546	cg12506005	0.8620689655172413	0.034482758620689655	0.3793103448275862
312	118	1662	cg00755546	cg12873610	0.896551724137931	0.06896551724137931	0.27586206896551724
313	118	1828	cg00755546	cg14143509	0.896551724137931	0.06896551724137931	0.3793103448275862
314	118	1832	cg00755546	cg14184873	0.8620689655172413	0.034482758620689655	0.3103448275862069
315	118	1843	cg00755546	cg14270687	0.9655172413793104	0.13793103448275862	0.41379310344827586
316	118	1856	cg00755546	cg14379719	0.9655172413793104	0.06896551724137931	0.3448275862068966
317	118	1894	cg00755546	cg14583871	0.896551724137931	0.034482758620689655	0.3103448275862069
318	118	1947	cg00755546	cg15000841	0.896551724137931	0.06896551724137931	0.2413793103448276
319	118	1961	cg00755546	cg15112523	0.8275862068965517	0.0	0.10344827586206896
