	v1	v2	cpg_1	cpg_2	ds_percent	siblings_percent	mothers_percent
24	7	2733	cg00065905	cg23527621	0.3793103448275862	0.0	0.8275862068965517
25	8	2868	cg00068155	cg24708831	0.5172413793103449	0.10344827586206896	0.9310344827586207
26	9	1497	cg00068503	cg12250872	0.5172413793103449	0.0	0.8275862068965517
27	10	23	cg00069242	cg00169167	0.4827586206896552	0.034482758620689655	0.8620689655172413
28	10	49	cg00069242	cg00394021	0.6896551724137931	0.0	0.8275862068965517
29	10	77	cg00069242	cg00610692	0.6551724137931034	0.06896551724137931	0.896551724137931
30	10	194	cg00069242	cg01511557	0.3103448275862069	0.0	0.8275862068965517
31	10	1171	cg00069242	cg09374949	0.5172413793103449	0.06896551724137931	0.896551724137931
32	10	1294	cg00069242	cg10453343	0.3793103448275862	0.0	0.8275862068965517
33	10	1336	cg00069242	cg10805721	0.41379310344827586	0.034482758620689655	0.8620689655172413
34	10	1485	cg00069242	cg12126786	0.4827586206896552	0.13793103448275862	0.9655172413793104
35	10	1932	cg00069242	cg15909132	0.9655172413793104	0.06896551724137931	0.896551724137931
36	10	2485	cg00069242	cg21067775	0.4827586206896552	0.0	0.8275862068965517
37	11	2217	cg00074818	cg18578405	0.4827586206896552	0.034482758620689655	0.8620689655172413
38	11	2369	cg00074818	cg19937513	0.41379310344827586	0.0	0.8275862068965517
39	11	2972	cg00074818	cg26000663	0.3103448275862069	0.034482758620689655	0.8620689655172413
40	12	28	cg00075507	cg00196414	0.3793103448275862	0.0	0.8275862068965517
41	12	2027	cg00075507	cg16899920	0.3103448275862069	0.0	0.8275862068965517
42	12	3066	cg00075507	cg26861946	0.41379310344827586	0.0	0.8275862068965517
43	13	1129	cg00081975	cg08996301	0.41379310344827586	0.10344827586206896	0.9310344827586207
44	14	1441	cg00082874	cg11730458	0.41379310344827586	0.0	0.8275862068965517
45	15	2868	cg00086670	cg24708831	0.5172413793103449	0.034482758620689655	0.896551724137931
46	16	123	cg00096104	cg00930873	0.5517241379310345	0.0	0.8275862068965517
47	16	145	cg00096104	cg01100912	0.4482758620689655	0.034482758620689655	0.8620689655172413
48	16	220	cg00096104	cg01805282	0.3448275862068966	0.034482758620689655	0.8620689655172413
49	16	324	cg00096104	cg02649987	0.2413793103448276	0.0	0.8620689655172413
50	16	338	cg00096104	cg02738763	0.3103448275862069	0.10344827586206896	0.9310344827586207
51	16	888	cg00096104	cg07100000	0.5517241379310345	0.10344827586206896	1.0
52	16	991	cg00096104	cg07946633	0.7241379310344828	0.06896551724137931	0.896551724137931
53	16	1040	cg00096104	cg08302650	0.6551724137931034	0.0	0.8275862068965517
54	16	1117	cg00096104	cg08919494	0.6551724137931034	0.034482758620689655	0.8620689655172413
55	16	1141	cg00096104	cg09107932	0.4827586206896552	0.06896551724137931	0.896551724137931
56	16	1161	cg00096104	cg09288606	0.20689655172413793	0.034482758620689655	0.8620689655172413
57	16	1225	cg00096104	cg09813610	0.3103448275862069	0.034482758620689655	0.8620689655172413
58	16	1263	cg00096104	cg10136354	0.41379310344827586	0.0	0.8275862068965517
59	16	1287	cg00096104	cg10365447	0.4827586206896552	0.0	0.8275862068965517
60	16	2156	cg00096104	cg18115627	0.5172413793103449	0.10344827586206896	0.9310344827586207
61	16	2370	cg00096104	cg19937938	0.3793103448275862	0.10344827586206896	0.9655172413793104
62	16	2485	cg00096104	cg21067775	0.6206896551724138	0.1724137931034483	1.0
63	16	2556	cg00096104	cg21672843	0.3103448275862069	0.0	0.8275862068965517
64	16	3114	cg00096104	cg27234067	0.5172413793103449	0.06896551724137931	0.896551724137931
65	17	1440	cg00106744	cg11711420	0.4482758620689655	0.10344827586206896	0.9310344827586207
66	18	223	cg00140479	cg01811325	0.4482758620689655	0.034482758620689655	0.9310344827586207
67	18	2556	cg00140479	cg21672843	0.41379310344827586	0.0	0.8275862068965517
68	18	2906	cg00140479	cg25218716	0.3793103448275862	0.0	0.8275862068965517
69	18	3100	cg00140479	cg27120816	0.5517241379310345	0.06896551724137931	0.896551724137931
70	19	2188	cg00144335	cg18392783	0.5862068965517241	0.06896551724137931	0.896551724137931
71	20	2868	cg00153934	cg24708831	0.5517241379310345	0.06896551724137931	0.896551724137931
72	20	2878	cg00153934	cg24840300	1.0	0.034482758620689655	0.8620689655172413
73	21	449	cg00157796	cg03574651	0.4482758620689655	0.10344827586206896	0.9310344827586207
74	21	544	cg00157796	cg04328477	0.4827586206896552	0.13793103448275862	0.9655172413793104
75	21	643	cg00157796	cg05097643	0.5862068965517241	0.06896551724137931	0.896551724137931
76	21	787	cg00157796	cg06285925	0.3103448275862069	0.034482758620689655	0.8620689655172413
77	21	916	cg00157796	cg07274618	0.5517241379310345	0.13793103448275862	0.9655172413793104
78	21	1130	cg00157796	cg09024340	0.4482758620689655	0.10344827586206896	0.9310344827586207
79	21	1199	cg00157796	cg09554406	0.41379310344827586	0.06896551724137931	0.9655172413793104
80	21	1275	cg00157796	cg10250663	0.3103448275862069	0.10344827586206896	0.9310344827586207
81	21	1290	cg00157796	cg10417567	0.4482758620689655	0.06896551724137931	0.896551724137931
82	21	1421	cg00157796	cg11511175	0.9655172413793104	0.13793103448275862	0.9655172413793104
83	21	1438	cg00157796	cg11698035	0.3448275862068966	0.0	0.8275862068965517
84	21	1442	cg00157796	cg11736940	0.3793103448275862	0.13793103448275862	0.9655172413793104
85	21	1692	cg00157796	cg13805608	0.6551724137931034	0.06896551724137931	0.896551724137931
86	21	1768	cg00157796	cg14338887	0.3103448275862069	0.06896551724137931	0.896551724137931
87	21	1885	cg00157796	cg15409013	0.3103448275862069	0.10344827586206896	0.9310344827586207
88	21	2050	cg00157796	cg17118599	0.6551724137931034	0.10344827586206896	0.9310344827586207
89	21	2272	cg00157796	cg19096475	0.3103448275862069	0.10344827586206896	0.9310344827586207
90	21	2344	cg00157796	cg19759671	0.2413793103448276	0.0	0.8620689655172413
91	21	2556	cg00157796	cg21672843	0.41379310344827586	0.1724137931034483	1.0
92	21	2683	cg00157796	cg23042510	0.20689655172413793	0.06896551724137931	0.896551724137931
93	21	2750	cg00157796	cg23685759	0.41379310344827586	0.0	0.8275862068965517
94	21	2832	cg00157796	cg24399122	0.3448275862068966	0.10344827586206896	0.9310344827586207
95	21	3028	cg00157796	cg26468007	0.4827586206896552	0.06896551724137931	0.896551724137931
96	22	1932	cg00162231	cg15909132	0.9655172413793104	0.1724137931034483	1.0
97	23	772	cg00169167	cg06192497	0.4482758620689655	0.06896551724137931	0.896551724137931
98	23	1584	cg00169167	cg12995800	0.5517241379310345	0.10344827586206896	0.9310344827586207
99	23	3138	cg00169167	cg27600205	0.4827586206896552	0.06896551724137931	0.896551724137931
100	24	228	cg00177127	cg01858394	0.6896551724137931	0.10344827586206896	0.9310344827586207
101	25	274	cg00179070	cg02243785	0.41379310344827586	0.06896551724137931	0.896551724137931
102	25	1802	cg00179070	cg14612428	0.5862068965517241	0.06896551724137931	0.896551724137931
103	26	1858	cg00184452	cg15103960	0.5517241379310345	0.0	0.8275862068965517
104	27	2451	cg00194146	cg20717205	0.41379310344827586	0.0	0.8620689655172413
105	28	1121	cg00196414	cg08957484	0.5172413793103449	0.06896551724137931	0.9310344827586207
106	28	2410	cg00196414	cg20329210	0.3793103448275862	0.0	0.8275862068965517
107	29	2868	cg00202702	cg24708831	0.3793103448275862	0.06896551724137931	0.896551724137931
108	30	2347	cg00206407	cg19781133	0.4482758620689655	0.034482758620689655	0.8620689655172413
109	30	2485	cg00206407	cg21067775	0.4482758620689655	0.034482758620689655	0.8620689655172413
110	30	2531	cg00206407	cg21430539	0.5862068965517241	0.10344827586206896	0.9310344827586207
111	31	2868	cg00212988	cg24708831	0.5517241379310345	0.034482758620689655	0.8620689655172413
112	32	1286	cg00221494	cg10361095	0.7241379310344828	0.06896551724137931	0.896551724137931
113	33	1932	cg00224671	cg15909132	0.9655172413793104	0.034482758620689655	0.8620689655172413
114	33	2868	cg00224671	cg24708831	0.5517241379310345	0.034482758620689655	0.8620689655172413
115	34	2556	cg00231504	cg21672843	0.3793103448275862	0.0	0.8275862068965517
116	35	3131	cg00252616	cg27506082	0.5172413793103449	0.0	0.8275862068965517
117	36	544	cg00290974	cg04328477	0.3793103448275862	0.0	0.8275862068965517
118	37	2909	cg00297876	cg25245418	0.7241379310344828	0.13793103448275862	0.9655172413793104
119	37	3024	cg00297876	cg26429499	0.5862068965517241	0.13793103448275862	0.9655172413793104
120	38	754	cg00297950	cg06088782	0.5172413793103449	0.06896551724137931	0.896551724137931
121	38	961	cg00297950	cg07606234	0.896551724137931	0.06896551724137931	0.896551724137931
122	38	2654	cg00297950	cg22823146	0.3793103448275862	0.0	0.8275862068965517
123	38	2868	cg00297950	cg24708831	0.3448275862068966	0.0	0.8275862068965517
124	39	1333	cg00299047	cg10784813	0.5862068965517241	0.0	0.8275862068965517
125	40	3068	cg00316223	cg26880493	0.5517241379310345	0.06896551724137931	0.896551724137931
126	41	305	cg00318320	cg02513026	0.41379310344827586	0.06896551724137931	0.896551724137931
127	41	2868	cg00318320	cg24708831	0.4827586206896552	0.06896551724137931	0.896551724137931
128	41	2878	cg00318320	cg24840300	1.0	0.0	0.8275862068965517
129	42	2868	cg00326127	cg24708831	0.7931034482758621	0.06896551724137931	0.9310344827586207
130	43	194	cg00335712	cg01511557	0.41379310344827586	0.0	0.8275862068965517
131	43	270	cg00335712	cg02206861	0.4482758620689655	0.034482758620689655	0.8620689655172413
132	43	434	cg00335712	cg03432338	0.3448275862068966	0.0	0.8275862068965517
133	43	711	cg00335712	cg05657488	0.3103448275862069	0.0	0.8620689655172413
134	43	1042	cg00335712	cg08310363	0.5172413793103449	0.034482758620689655	0.8620689655172413
135	43	1113	cg00335712	cg08879470	0.5517241379310345	0.0	0.8275862068965517
136	43	1233	cg00335712	cg09898695	0.3448275862068966	0.0	0.896551724137931
137	43	1248	cg00335712	cg10042319	0.3448275862068966	0.0	0.8275862068965517
138	43	1283	cg00335712	cg10346535	0.3793103448275862	0.0	0.8275862068965517
139	43	1356	cg00335712	cg10957151	0.6551724137931034	0.034482758620689655	0.896551724137931
140	43	1413	cg00335712	cg11444048	0.3793103448275862	0.034482758620689655	0.8620689655172413
141	43	1564	cg00335712	cg12800150	0.4482758620689655	0.034482758620689655	0.8620689655172413
142	43	1893	cg00335712	cg15473186	0.4827586206896552	0.10344827586206896	0.9310344827586207
143	43	1946	cg00335712	cg16032518	0.4827586206896552	0.034482758620689655	0.8620689655172413
144	43	2073	cg00335712	cg17373321	0.3793103448275862	0.0	0.8620689655172413
145	43	2180	cg00335712	cg18366455	0.5172413793103449	0.0	0.8275862068965517
146	43	2230	cg00335712	cg18710053	0.4482758620689655	0.10344827586206896	0.9310344827586207
147	43	2343	cg00335712	cg19758054	0.3448275862068966	0.10344827586206896	0.9310344827586207
148	43	2480	cg00335712	cg21043727	0.41379310344827586	0.034482758620689655	0.8620689655172413
149	43	2606	cg00335712	cg22281195	0.6896551724137931	0.0	0.8275862068965517
150	43	2754	cg00335712	cg23696808	0.41379310344827586	0.0	0.8275862068965517
151	43	2794	cg00335712	cg24037381	0.6896551724137931	0.034482758620689655	0.896551724137931
152	43	2881	cg00335712	cg24879426	0.3793103448275862	0.0	0.8275862068965517
153	43	3085	cg00335712	cg27025387	0.41379310344827586	0.06896551724137931	0.896551724137931
154	43	3124	cg00335712	cg27360003	0.3793103448275862	0.034482758620689655	0.8620689655172413
155	44	1296	cg00347563	cg10457247	0.41379310344827586	0.06896551724137931	0.896551724137931
156	45	123	cg00357593	cg00930873	0.7241379310344828	0.0	0.8275862068965517
157	45	2556	cg00357593	cg21672843	0.4482758620689655	0.0	0.8275862068965517
158	46	1077	cg00361495	cg08562543	0.4827586206896552	0.0	0.8275862068965517
159	47	310	cg00366814	cg02550231	0.6551724137931034	0.034482758620689655	0.9310344827586207
160	47	821	cg00366814	cg06572465	0.6551724137931034	0.0	0.8275862068965517
161	47	1018	cg00366814	cg08186362	0.5517241379310345	0.0	0.8275862068965517
162	47	1450	cg00366814	cg11831981	0.5517241379310345	0.0	0.8275862068965517
163	47	2394	cg00366814	cg20182358	0.5862068965517241	0.06896551724137931	0.9310344827586207
164	47	2960	cg00366814	cg25915838	0.5172413793103449	0.0	0.8275862068965517
165	47	2967	cg00366814	cg25986105	0.41379310344827586	0.06896551724137931	0.896551724137931
166	48	2868	cg00376129	cg24708831	0.3793103448275862	0.0	0.8275862068965517
167	49	566	cg00394021	cg04546041	0.6896551724137931	0.0	0.8275862068965517
168	50	609	cg00397283	cg04894619	0.896551724137931	0.034482758620689655	0.8620689655172413
169	51	310	cg00403955	cg02550231	0.5172413793103449	0.034482758620689655	0.8620689655172413
170	52	117	cg00404177	cg00888479	0.5862068965517241	0.0	0.8275862068965517
171	52	248	cg00404177	cg02063488	0.41379310344827586	0.0	0.8275862068965517
172	53	117	cg00425918	cg00888479	0.6206896551724138	0.0	0.8275862068965517
173	53	147	cg00425918	cg01104047	0.5862068965517241	0.0	0.8275862068965517
174	53	394	cg00425918	cg03112087	0.5517241379310345	0.0	0.8620689655172413
175	53	902	cg00425918	cg07193553	0.6551724137931034	0.0	0.8275862068965517
176	53	1201	cg00425918	cg09578475	0.5517241379310345	0.0	0.8275862068965517
177	53	1764	cg00425918	cg14319235	0.5862068965517241	0.0	0.8620689655172413
178	53	2588	cg00425918	cg22043168	0.5172413793103449	0.0	0.8275862068965517
179	53	2711	cg00425918	cg23331421	0.6206896551724138	0.0	0.8275862068965517
180	53	2783	cg00425918	cg23965061	0.5862068965517241	0.0	0.8275862068965517
181	54	569	cg00436174	cg04552470	0.4827586206896552	0.034482758620689655	0.896551724137931
182	54	1713	cg00436174	cg13902189	0.5517241379310345	0.06896551724137931	0.896551724137931
183	55	1139	cg00451215	cg09083627	0.5172413793103449	0.06896551724137931	0.896551724137931
184	56	971	cg00456892	cg07702888	0.7241379310344828	0.034482758620689655	0.8620689655172413
185	57	2560	cg00460049	cg21734707	0.5172413793103449	0.06896551724137931	0.896551724137931
186	57	2868	cg00460049	cg24708831	0.3793103448275862	0.0	0.8275862068965517
187	58	2868	cg00492873	cg24708831	0.5172413793103449	0.034482758620689655	0.896551724137931
188	59	2424	cg00500564	cg20471413	0.6206896551724138	0.1724137931034483	1.0
189	60	2868	cg00505045	cg24708831	0.41379310344827586	0.0	0.8275862068965517
190	61	2920	cg00525823	cg25397636	0.6206896551724138	0.034482758620689655	0.8620689655172413
191	62	1999	cg00546005	cg16625004	0.896551724137931	0.0	0.8275862068965517
192	62	2868	cg00546005	cg24708831	0.4827586206896552	0.034482758620689655	0.8620689655172413
193	63	2058	cg00546774	cg17208427	0.3448275862068966	0.06896551724137931	0.896551724137931
194	64	732	cg00558358	cg05863534	0.4482758620689655	0.13793103448275862	0.9655172413793104
195	64	1286	cg00558358	cg10361095	0.4482758620689655	0.0	0.8275862068965517
196	65	2044	cg00572843	cg17078116	0.3793103448275862	0.034482758620689655	0.8620689655172413
197	66	194	cg00575005	cg01511557	0.4827586206896552	0.06896551724137931	0.896551724137931
198	66	1356	cg00575005	cg10957151	0.7241379310344828	0.06896551724137931	0.896551724137931
199	66	1413	cg00575005	cg11444048	0.41379310344827586	0.034482758620689655	0.896551724137931
200	66	1932	cg00575005	cg15909132	0.9655172413793104	0.034482758620689655	0.8620689655172413
201	66	2436	cg00575005	cg20597820	0.41379310344827586	0.034482758620689655	0.8620689655172413
202	67	482	cg00580230	cg03846408	0.6551724137931034	0.13793103448275862	0.9655172413793104
203	68	498	cg00581482	cg03945800	0.7241379310344828	0.034482758620689655	0.8620689655172413
204	68	535	cg00581482	cg04210100	0.7931034482758621	0.06896551724137931	0.896551724137931
205	68	611	cg00581482	cg04897804	0.5172413793103449	0.034482758620689655	0.8620689655172413
206	69	1396	cg00582524	cg11287850	0.41379310344827586	0.034482758620689655	0.8620689655172413
207	69	2073	cg00582524	cg17373321	0.5172413793103449	0.034482758620689655	0.8620689655172413
208	70	1542	cg00584238	cg12609600	0.4827586206896552	0.0	0.8275862068965517
209	70	1861	cg00584238	cg15144793	0.41379310344827586	0.0	0.8275862068965517
210	70	1970	cg00584238	cg16327326	0.4482758620689655	0.10344827586206896	0.9310344827586207
211	70	2858	cg00584238	cg24626554	0.4482758620689655	0.0	0.8275862068965517
212	71	2868	cg00589371	cg24708831	0.5517241379310345	0.13793103448275862	0.9655172413793104
213	72	1077	cg00589850	cg08562543	0.41379310344827586	0.0	0.8275862068965517
214	73	1500	cg00590036	cg12293132	0.41379310344827586	0.034482758620689655	0.8620689655172413
215	73	2838	cg00590036	cg24416973	0.5517241379310345	0.034482758620689655	0.8620689655172413
216	74	2044	cg00590152	cg17078116	0.4827586206896552	0.0	0.8275862068965517
217	75	2972	cg00590620	cg26000663	0.4827586206896552	0.06896551724137931	0.896551724137931
218	76	234	cg00597751	cg01908954	0.41379310344827586	0.10344827586206896	0.9310344827586207
219	76	625	cg00597751	cg04961466	0.5172413793103449	0.034482758620689655	0.8620689655172413
220	77	544	cg00610692	cg04328477	0.5172413793103449	0.034482758620689655	0.9310344827586207
221	77	572	cg00610692	cg04597433	0.7586206896551724	0.034482758620689655	0.896551724137931
222	77	1052	cg00610692	cg08383399	0.6551724137931034	0.06896551724137931	0.896551724137931
223	77	1364	cg00610692	cg11007759	0.5517241379310345	0.034482758620689655	0.8620689655172413
224	77	1917	cg00610692	cg15749870	0.6206896551724138	0.06896551724137931	0.896551724137931
225	77	2044	cg00610692	cg17078116	0.6206896551724138	0.0	0.896551724137931
226	77	2595	cg00610692	cg22100228	0.6551724137931034	0.0	0.8275862068965517
227	77	2641	cg00610692	cg22660578	0.5172413793103449	0.0	0.8275862068965517
228	77	2727	cg00610692	cg23487201	0.6896551724137931	0.034482758620689655	0.8620689655172413
229	77	2824	cg00610692	cg24324354	0.7586206896551724	0.10344827586206896	0.9310344827586207
230	77	2862	cg00610692	cg24663256	0.5862068965517241	0.034482758620689655	0.8620689655172413
231	77	3129	cg00610692	cg27458987	0.6206896551724138	0.034482758620689655	0.8620689655172413
232	78	1077	cg00615473	cg08562543	0.7241379310344828	0.13793103448275862	0.9655172413793104
233	78	1161	cg00615473	cg09288606	0.3793103448275862	0.06896551724137931	0.896551724137931
234	79	2556	cg00615811	cg21672843	0.3103448275862069	0.06896551724137931	0.896551724137931
235	80	1423	cg00618450	cg11527279	0.8275862068965517	0.034482758620689655	0.896551724137931
236	81	1396	cg00622654	cg11287850	0.3103448275862069	0.0	0.8275862068965517
237	81	1423	cg00622654	cg11527279	0.7241379310344828	0.06896551724137931	0.896551724137931
238	81	1972	cg00622654	cg16384862	0.41379310344827586	0.0	0.8275862068965517
239	81	2436	cg00622654	cg20597820	0.5172413793103449	0.06896551724137931	0.896551724137931
240	81	2829	cg00622654	cg24370475	0.4482758620689655	0.0	0.8275862068965517
241	81	2868	cg00622654	cg24708831	0.41379310344827586	0.0	0.8620689655172413
242	82	1155	cg00628703	cg09234378	0.6551724137931034	0.034482758620689655	0.8620689655172413
243	82	2556	cg00628703	cg21672843	0.41379310344827586	0.06896551724137931	0.9310344827586207
244	83	1286	cg00631482	cg10361095	0.7241379310344828	0.06896551724137931	0.896551724137931
245	84	1932	cg00649377	cg15909132	0.9655172413793104	0.0	0.8275862068965517
246	85	419	cg00651216	cg03351460	0.4482758620689655	0.0	0.8275862068965517
247	85	544	cg00651216	cg04328477	0.4482758620689655	0.034482758620689655	0.8620689655172413
248	86	1581	cg00655669	cg12967093	0.896551724137931	0.13793103448275862	0.9655172413793104
249	87	765	cg00660163	cg06161600	0.5862068965517241	0.06896551724137931	0.896551724137931
250	87	2367	cg00660163	cg19921279	0.7241379310344828	0.10344827586206896	1.0
251	88	1161	cg00662489	cg09288606	0.10344827586206896	0.0	0.8275862068965517
252	89	2868	cg00663077	cg24708831	0.4482758620689655	0.034482758620689655	0.8620689655172413
253	90	2868	cg00668215	cg24708831	0.5172413793103449	0.10344827586206896	0.9310344827586207
254	91	1497	cg00673286	cg12250872	0.4827586206896552	0.0	0.8275862068965517
255	92	2858	cg00698204	cg24626554	0.4827586206896552	0.06896551724137931	0.896551724137931
256	93	1770	cg00701493	cg14341953	0.7931034482758621	0.06896551724137931	0.9310344827586207
257	93	2868	cg00701493	cg24708831	0.4482758620689655	0.13793103448275862	0.9655172413793104
258	94	1427	cg00707317	cg11576834	0.6206896551724138	0.06896551724137931	0.896551724137931
259	94	2560	cg00707317	cg21734707	0.5172413793103449	0.10344827586206896	0.9310344827586207
260	95	2424	cg00747800	cg20471413	0.6896551724137931	0.10344827586206896	0.9310344827586207
261	96	2394	cg00757391	cg20182358	0.41379310344827586	0.0	0.8275862068965517
262	97	1964	cg00762613	cg16275967	0.6206896551724138	0.10344827586206896	0.9310344827586207
263	98	1054	cg00767644	cg08411860	0.896551724137931	0.06896551724137931	0.896551724137931
264	99	372	cg00773902	cg02950427	0.6896551724137931	0.10344827586206896	0.9310344827586207
265	99	1077	cg00773902	cg08562543	0.6206896551724138	0.0	0.8275862068965517
266	100	488	cg00777627	cg03895857	0.41379310344827586	0.034482758620689655	0.8620689655172413
267	100	1233	cg00777627	cg09898695	0.4827586206896552	0.06896551724137931	0.896551724137931
268	100	1530	cg00777627	cg12497914	0.4827586206896552	0.0	0.8275862068965517
269	100	2054	cg00777627	cg17190891	0.7241379310344828	0.0	0.8275862068965517
270	100	2868	cg00777627	cg24708831	0.5172413793103449	0.0	0.8620689655172413
271	101	123	cg00781110	cg00930873	0.6206896551724138	0.034482758620689655	0.8620689655172413
272	101	183	cg00781110	cg01410876	0.7241379310344828	0.10344827586206896	0.9310344827586207
273	101	1244	cg00781110	cg10007452	0.41379310344827586	0.034482758620689655	0.8620689655172413
274	101	2259	cg00781110	cg18984724	0.5172413793103449	0.0	0.8275862068965517
275	101	2708	cg00781110	cg23308047	0.5862068965517241	0.0	0.8275862068965517
276	102	2920	cg00794378	cg25397636	0.5862068965517241	0.06896551724137931	0.9310344827586207
277	103	2054	cg00800993	cg17190891	0.7241379310344828	0.06896551724137931	0.896551724137931
278	104	1233	cg00804628	cg09898695	0.3448275862068966	0.06896551724137931	0.896551724137931
279	104	2243	cg00804628	cg18862767	0.5862068965517241	0.0	0.8620689655172413
280	104	2444	cg00804628	cg20669292	0.5862068965517241	0.0	0.8275862068965517
281	104	2588	cg00804628	cg22043168	0.2413793103448276	0.0	0.8275862068965517
282	105	1423	cg00818872	cg11527279	0.7241379310344828	0.034482758620689655	0.8620689655172413
283	105	2920	cg00818872	cg25397636	0.5172413793103449	0.034482758620689655	0.8620689655172413
284	106	1161	cg00828602	cg09288606	0.2413793103448276	0.0	0.8275862068965517
285	107	2868	cg00833394	cg24708831	0.5517241379310345	0.034482758620689655	0.8620689655172413
286	108	741	cg00842595	cg05951860	0.3793103448275862	0.034482758620689655	0.8620689655172413
287	108	908	cg00842595	cg07229186	0.4482758620689655	0.0	0.8275862068965517
288	109	1262	cg00848728	cg10123352	0.5517241379310345	0.06896551724137931	0.896551724137931
289	110	925	cg00852622	cg07335755	0.6206896551724138	0.034482758620689655	0.8620689655172413
290	111	320	cg00858899	cg02614657	0.6206896551724138	0.06896551724137931	0.896551724137931
291	112	1726	cg00860590	cg14006181	0.3793103448275862	0.034482758620689655	0.8620689655172413
292	112	2920	cg00860590	cg25397636	0.4827586206896552	0.034482758620689655	0.8620689655172413
293	113	1518	cg00864474	cg12401926	0.4827586206896552	0.034482758620689655	0.8620689655172413
294	114	880	cg00883505	cg07029873	0.4827586206896552	0.034482758620689655	0.8620689655172413
295	115	2868	cg00884606	cg24708831	0.5172413793103449	0.06896551724137931	0.9310344827586207
296	116	2868	cg00885682	cg24708831	0.4827586206896552	0.034482758620689655	0.8620689655172413
297	117	123	cg00888479	cg00930873	0.7586206896551724	0.0	0.8275862068965517
298	117	165	cg00888479	cg01250407	0.5172413793103449	0.0	0.8275862068965517
299	117	174	cg00888479	cg01306801	0.5862068965517241	0.0	0.8275862068965517
300	117	244	cg00888479	cg02022339	0.5517241379310345	0.06896551724137931	0.896551724137931
301	117	415	cg00888479	cg03320441	0.6206896551724138	0.034482758620689655	0.8620689655172413
302	117	434	cg00888479	cg03432338	0.4827586206896552	0.0	0.8275862068965517
303	117	477	cg00888479	cg03810913	0.5172413793103449	0.034482758620689655	0.896551724137931
304	117	656	cg00888479	cg05247391	0.7586206896551724	0.034482758620689655	0.8620689655172413
305	117	1032	cg00888479	cg08269485	0.5862068965517241	0.034482758620689655	0.8620689655172413
306	117	1171	cg00888479	cg09374949	0.6206896551724138	0.06896551724137931	0.9655172413793104
307	117	1196	cg00888479	cg09511906	0.5862068965517241	0.034482758620689655	0.8620689655172413
308	117	1594	cg00888479	cg13094699	0.6551724137931034	0.0	0.8275862068965517
309	117	1640	cg00888479	cg13457172	0.5862068965517241	0.06896551724137931	0.896551724137931
310	117	1709	cg00888479	cg13896842	0.5862068965517241	0.034482758620689655	0.8620689655172413
311	117	1766	cg00888479	cg14325661	0.6206896551724138	0.034482758620689655	0.896551724137931
312	117	2217	cg00888479	cg18578405	0.5862068965517241	0.0	0.8275862068965517
313	117	2282	cg00888479	cg19192280	0.5517241379310345	0.0	0.8275862068965517
314	117	2569	cg00888479	cg21820677	0.5862068965517241	0.0	0.8275862068965517
315	117	2611	cg00888479	cg22356324	0.6896551724137931	0.0	0.8620689655172413
316	117	2649	cg00888479	cg22736090	0.7586206896551724	0.13793103448275862	0.9655172413793104
317	117	2868	cg00888479	cg24708831	0.5172413793103449	0.0	0.8275862068965517
318	118	3024	cg00892368	cg26429499	0.5172413793103449	0.10344827586206896	0.9310344827586207
